,obs_gdp,obs_c,obs_i,obs_g,obs_tr,obs_w,obs_n,obs_ffr,obs_pi,obs_tfp,obs_oil,obs_gas,obs_inflexp,obs_tr10,obs_cy,ec_chi,ec_tr,ec_gn
1968-10-01,-0.23262737595892702,-1.2360591433292711,5.430425138789019,-0.46980670901461963,4.95735183425019,2.2468595823231574,-1.1299101329417027,5.916666666666667,4.628482678542767,-0.008617041117062244,-0.8771973823861782,1.226296234855262,,5.767741935483872,0.6225268817204297,0.0,0.0,0.0
1969-01-01,4.37455907032458,2.3828024777429846,21.98586990622573,-1.8918470114947183,-5.845567198565327,1.313041102243817,1.9886559574160856,6.566666666666666,4.346960231337249,-0.005306498735748245,-0.868107213492817,4.55676913664913,,6.170983606557377,0.5968852459016389,0.0,0.0,0.0
1969-04-01,-0.6729684401328484,0.7099344450537615,-6.16698203786612,-1.5767558595527476,11.472197857484545,1.3623837551983708,0.381579714004765,8.326666666666666,4.759214164965009,-0.010774118786530527,-0.8128125093475397,7.40190743223188,,6.356984126984127,0.7468253968253968,0.0,0.0,0.0
1969-07-01,0.6933099141253507,-0.7382915450548921,3.5401144338202073,1.9511028648366846,-0.6612665063418177,1.4614963671606862,0.17477381866264352,8.983333333333333,4.588205513839405,-0.005542011068811048,-0.8267907268256799,-0.8837529087797336,,6.856825396825397,0.7174603174603167,0.0,0.0,0.0
1969-10-01,-3.9311137447523237,0.7105679432626744,-20.82854799391356,-6.600228080117887,9.543487263407258,2.49131145891055,-0.5292286468442597,8.94,4.6699945022016465,-0.01273900358038228,-0.8396051470883995,-1.0221470638759556,,7.310491803278689,0.7542076502732238,0.0,0.0,0.0
1970-01-01,-2.6244825623546575,-0.55244204244147,-15.771456645214244,0.6121316130482057,4.268153995896462,1.5321285861714884,-3.1153379368928924,8.573333333333332,4.331631827061599,-0.004549039440921608,-0.8536197971048897,-1.2984805525292131,,7.375166666666667,1.1170000000000009,0.0,0.0,0.0
1970-04-01,-1.4777760087376635,-1.3652646458872653,0.28801385665886414,-5.567388414813479,44.01735936797806,0.7113004032775816,-6.025667046757022,7.886666666666667,4.501232021571333,0.006946886047430828,-0.8674407482023291,7.42614471207137,,7.71,0.9963076923076937,0.0,0.0,0.0
1970-07-01,1.5769910369805018,2.0074897219522825,0.30874972376651044,3.277241863133895,1.6698961226124354,3.1651807873880777,-2.556300491793806,6.706666666666667,4.425255820078711,0.013326502065814868,-0.8876251103060605,-2.527707783869104,,7.45796875,1.2604687500000002,0.0,0.0,0.0
1970-10-01,-6.445338428063607,-3.3231275102004076,-24.176545764758117,-0.9553768053685019,9.382468935931243,-1.3915488701707446,-3.4391738712892916,5.566666666666666,5.578496584947423,-0.015801987792128443,-0.875893514561744,7.668394411005508,,6.846065573770492,1.3343715846994524,0.0,0.0,0.0
1971-01-01,8.55798247581454,3.159565479770521,42.947060832987205,-3.2773937319419133,4.244592875424225,2.1466353256749837,-2.5075457212459185,3.856666666666667,5.035661311945283,0.02515115075962951,-0.8430206261314949,0.23210511696980518,,5.999508196721312,1.1414207650273225,0.0,0.0,0.0
1971-04-01,-0.03529461393760869,0.7927057819522076,8.796570244494717,-1.0241380411002865,25.09919185563625,0.6123015828033651,-0.5866356111210891,4.566666666666666,4.5371001870508465,-0.003121038148364238,-0.8560746466631338,-6.752625681494706,,6.251587301587302,1.2360317460317463,0.0,0.0,0.0
1971-07-01,1.080650013031459,0.8166011552013686,3.2168157745516623,-0.784898494390518,-7.4664319461398065,1.3922132718012126,-0.1555221680307639,5.476666666666667,3.752285460302396,0.014498490424625716,-0.8661997655394095,7.448134033084486,,6.48546875,1.3216666666666672,0.0,0.0,0.0
1971-10-01,-1.2788848094103855,3.4812493478938222,-12.828824021681129,-2.1709938699437714,8.859725312040823,-0.5607385008601362,2.823940873576092,4.75,2.2775599374066147,-0.011825671504184057,-0.8745055386386199,4.9330560279642555,,5.888032786885246,1.3699999999999992,0.0,0.0,0.0
1972-01-01,5.042285830878868,1.1770701772633174,20.040273763454053,6.38651880183545,11.03019059557937,4.908011851526206,3.011666063161478,3.546666666666667,3.818017823560993,0.0073201159278156805,-0.88963218751644,-5.164757801168918,,6.032222222222222,1.190952380952381,0.0,0.0,0.0
1972-04-01,6.743741897149391,5.123785382254198,20.453042755951145,1.2449568000747036,18.12835847568124,2.184671183059095,1.0138246489454161,4.3,2.696387521467969,0.014607290672762199,-0.895837719384975,-2.8909783164435154,,6.1409375,1.1990104166666669,0.0,0.0,0.0
1972-07-01,1.5392408692786574,3.570101671058268,4.914344955999184,-9.042242949210788,-17.301697044613462,1.487955470581248,0.21034663530574704,4.743333333333333,2.996133491919828,0.0051352303577291755,-0.9053447854234081,8.447764897767307,,6.2871428571428565,1.2088888888888887,0.0,0.0,0.0
1972-10-01,4.419976097787526,5.264409790508751,3.9209409394466377,3.0335310553390116,54.09584766938931,2.3751796492724075,1.1695170413004163,5.1466666666666665,2.5035745600284542,0.016296559061354403,-0.9180153675077264,8.241050935538574,,6.372833333333333,1.2220000000000004,0.0,0.0,0.0
1973-01-01,7.570407345720298,5.28192614200691,16.85305294910009,3.7900663578660954,-19.803328401443565,5.851213160701274,1.8159844172616957,6.536666666666666,2.7779538257489023,0.015915468688971854,-0.9294723746997812,5.590498369272012,,6.6009677419354835,0.3658064516129036,0.0,0.0,0.0
1973-04-01,2.1249047244005226,-0.8618253634352868,12.95395192122939,-4.138755232637692,-1.4314907916682884,-0.5680483185621199,2.3373652981284465,7.816666666666666,5.411164663720669,-0.008205027773052166,-0.9447491765377566,13.978875754633435,,6.808095238095238,0.3330158730158743,0.0,0.0,0.0
1973-07-01,-4.28010532486347,-1.2541198224511163,-15.6852790504594,-7.934043397351331,-12.33474746900658,-0.8604465787777738,-0.39699726618316333,10.56,5.281350953724306,-0.01980268190886817,-0.8325890494484397,7.51351627340231,,7.218730158730159,0.189682539682539,0.0,0.0,0.0
1973-10-01,1.6158905624088504,-3.1139012141586875,14.197980172981062,0.8463164688663483,-4.039071648035097,0.1279664186389251,1.336369419412975,9.996666666666666,5.530740481251151,-0.001440587744634628,-0.7925659272205855,38.42017606067483,,6.756333333333333,0.39566666666666617,0.0,0.0,0.0
1974-01-01,-5.598948966801132,-1.4809497371985003,-27.827672315710572,5.438173182481165,0.9897305700052428,1.4749311707514146,-1.7706672331478046,9.323333333333332,6.808986595624589,-0.027100854524625583,0.04132521130963096,68.97157185564015,,7.055245901639345,0.3396174863387964,0.0,0.0,0.0
1974-04-01,-1.179123826400641,1.1307073264184453,1.7720115743514953,1.114678385706469,17.93358950593511,0.9248668781469238,-2.643868170510544,11.25,9.818474198531923,-0.007024339376868791,0.01796683904149654,34.78169561200435,,7.541904761904762,0.2768253968253962,0.0,0.0,0.0
1974-07-01,-5.901463365516335,-1.30816465748822,-22.96523327313409,0.13388804666973897,-1.2662036021648504,0.11026486137315494,-1.3387019178441761,12.089999999999998,11.271377913518954,-0.02249433159026627,-0.010930534276146098,5.286512246681951,,7.95984375,0.503541666666667,0.0,0.0,0.0
1974-10-01,-3.63665461910081,-9.56852009202791,1.2805699279432758,0.5105823441660107,5.740552470288129,-0.78559960585034,-7.645060755653077,9.346666666666666,9.656300042058596,-0.0034970176516745327,0.05888952652111845,-6.125438728696508,,7.673770491803278,0.9194535519125697,0.0,0.0,0.0
1975-01-01,-6.96072276265518,-0.2961942273607576,-67.50534898617175,0.9176248768675066,21.21336787233048,2.7422121362616014,-11.12142993554528,6.303333333333334,7.738195580555285,0.00810084498353947,0.03641248207334946,1.1949381282482463,,7.5441666666666665,0.8446666666666651,0.0,0.0,0.0
1975-04-01,0.8133139978880877,3.418965097635862,-9.61721898872554,-4.417166737401601,33.60989570956345,2.4992641460331644,-2.1545745517755677,5.419999999999999,6.050577834166404,0.013207407868953414,0.021667323496182056,7.38342112127377,,8.051875,0.6620833333333334,0.0,0.0,0.0
1975-07-01,4.781393793249222,4.043017187138531,25.480003539709628,3.6230411001248797,-11.519655444848276,0.01869736825415025,3.5898648757807905,6.16,5.955494217974078,0.008800014431439017,0.0041697572659078475,23.54207131025383,,8.2915625,0.5063020833333329,0.0,0.0,0.0
1975-10-01,3.3521662339978775,2.317294046810048,7.686555636826853,1.79160451787439,0.8933478462736844,-0.13145280177311314,0.7890102711545666,5.413333333333334,6.464274263736591,-0.005521798127672139,-0.012430337231286837,7.561879553931838,,8.06327868852459,0.5263934426229504,0.0,0.0,0.0
1976-01-01,6.92371842518007,6.132206478714153,32.97098846828419,-0.43383330076736115,1.5835310784810375,3.416482275508148,4.59268208956658,4.826666666666667,6.032426857947826,0.012885280463883729,0.02971063107199534,-3.5903797989998765,,7.754032258064516,0.5556989247311819,0.0,0.0,0.0
1976-04-01,0.9766585842424291,1.0539821017992779,16.58728751090166,-6.265008571927666,-6.9994417957758515,3.422272980558816,0.683353971066758,5.196666666666666,4.770711805008077,0.004665040080586132,0.05367429461187978,-3.874635727336617,,7.773015873015873,0.5287301587301592,0.0,0.0,0.0
1976-07-01,0.25512118268053996,3.163841159004477,0.31449336958075946,-4.550487156696903,12.472111964005883,3.165512068844034,0.27547610793874355,5.283333333333333,6.216469332238361,-0.002298047205313231,0.08712277633246512,7.06555761454517,,7.7321875,0.5666145833333331,0.0,0.0,0.0
1976-10-01,0.9760738933671576,2.4294778003792317,2.2093415747782785,-1.84227199128415,-3.7648598351914586,1.320335319168553,-1.9377000197152938,4.873333333333334,6.212742401458549,0.0025558199238092092,0.15597493754841774,10.555098554633524,,7.178196721311475,0.6485792349726776,0.0,0.0,0.0
1977-01-01,2.823036788665334,3.5551088250137752,17.71894741251714,1.7185443820132207,-5.971200936153842,1.126738844977293,0.8773875377835694,4.66,6.675394113945821,0.005544411526493709,0.14002700822721315,10.771182712731076,,7.356984126984127,0.412063492063492,0.0,0.0,0.0
1977-04-01,5.83266786567016,1.4803918963131935,23.892162802264494,2.061484317186313,0.19059302579371717,2.494972287571251,5.712464315126731,5.156666666666666,6.065925820269769,0.0015781694810033347,0.12601113341472803,5.839258272527736,,7.366031746031746,0.3338095238095242,0.0,0.0,0.0
1977-07-01,5.307171209985029,3.0378501091298915,17.638060083795892,-0.56252145374458,7.947651877367257,2.8480789534677253,-0.07982744102026373,5.82,6.598440788451043,0.017547678218894074,0.15847036298638928,-0.5338079084049596,,7.358888888888889,0.34253968253968203,0.0,0.0,0.0
1977-10-01,-1.8234575591069557,1.2316236890342225,-2.568887563649014,-2.4800710384255353,-1.431321253170026,-1.6984395457132706,3.8383969466975643,6.513333333333333,5.770983078681802,-0.017386848809757598,0.1586382373383769,8.97925028785096,,7.597166666666666,0.32133333333333347,0.0,0.0,0.0
1978-01-01,-0.5183462382227333,1.1609699882512814,4.098559360805609,-2.374539899174266,2.543576117306401,4.71669658136471,-1.650488735975486,6.756666666666667,6.192100485662344,-0.002951561953692791,0.14421864568778964,1.6158830045663208,,8.007704918032786,0.26377049180327994,0.0,0.0,0.0
1978-04-01,13.38448641729606,7.239112840098727,22.277630538453508,7.683198093508281,-3.9404589905807086,-0.7924865262442626,6.598491965845277,7.283333333333334,6.841999194304371,0.015864862680080617,0.1252700025882142,-0.5726309461143941,,8.325555555555555,0.23603174603174537,0.0,0.0,0.0
1978-07-01,2.2422333702731834,0.15192892688347115,9.608412659986243,1.4952280595878165,1.97791839526964,0.817334845290163,0.2094028609930021,8.1,6.80453833061474,-0.003981614317045589,0.1084285736578412,8.113380299000283,,8.485396825396826,0.22380952380952301,0.0,0.0,0.0
1978-10-01,3.6195391986936443,0.8705568869984859,8.732835727462884,-0.027836928609303868,-0.7543513886350439,1.7442651234058637,1.6621598651610725,9.583333333333334,7.11622812474868,-0.0041982483645643205,0.08818359526423958,18.84538924879884,,8.815081967213116,0.24945355191256802,0.0,0.0,0.0
1979-01-01,-0.9926935184882524,0.6189399791630024,-1.2105895271261602,-4.462739152246087,-8.481674438117714,2.8992409988301215,1.407519089250009,10.073333333333332,5.4275133110877505,-0.00944589592366027,0.1140299310246824,18.633092996912914,,9.105483870967742,0.26317204301075314,0.0,0.0,0.0
1979-04-01,-1.254522741793096,-0.8208258272397018,-1.230422815450538,0.18248902721254012,-3.573632168146723,-0.6204551605722086,-3.442978894196713,10.18,8.699484528236567,-0.008480761659423812,0.22053724247441597,53.69716293350617,,9.115,0.30790322580645224,0.0,0.0,0.0
1979-07-01,1.3074382601384826,3.386841511454719,-5.637070221069251,2.3485011101328723,12.556278842030544,0.13483476750790757,2.188847972811203,10.946666666666667,7.314445668756697,-0.013979325502097401,0.5682228317460911,60.8717851290157,,9.095079365079366,0.2666666666666657,0.0,0.0,0.0
1979-10-01,-0.6170264360360278,1.6053726731904305,-7.324946966646451,1.8837637493426485,1.644720340666339,2.599989118667523,0.7810305809044849,13.576666666666666,8.257337962832345,-0.008601356360443744,0.7364936240637796,31.954426287473048,,10.437868852459017,0.3718579234972683,0.0,0.0,0.0
1980-01-01,-0.3354639495071865,1.3495201562918169,-5.053493284626853,5.146267249775605,5.606043354906554,2.729504826947493,-3.3155949901631843,15.046666666666667,9.667844145593207,0.003728575687340701,0.8659827355210274,53.04044213082015,,11.955806451612903,0.3905913978494624,0.0,0.0,0.0
1980-04-01,-9.88522559052285,-10.3969966640733,-37.24390888462139,2.7039829206827903,-5.156141915877477,1.2471992007672128,-8.24155715761119,12.686666666666667,8.849735515448387,-0.0257601667364655,0.9398945466292075,18.844846706726415,,10.477619047619049,0.6226984126984121,0.0,0.0,0.0
1980-07-01,-1.9924490613604462,3.272966097490837,-29.46721007823001,-7.905494203476593,29.217175492594905,1.1705440332850037,-2.503492826600251,9.836666666666666,8.807798571715608,-0.005320026536900674,0.8746937675570629,-0.8895182074727614,,10.94171875,0.6338541666666675,0.0,0.0,0.0
1980-10-01,5.902567971628159,3.3704598321151025,31.380447522160182,-0.6353096227087462,-3.1445630953086834,0.21106493933573667,3.5833254040186446,15.853333333333333,9.628003496354154,0.004711824847497367,0.8085250959343444,4.579144474945807,,12.405573770491804,0.6213114754098363,0.0,0.0,0.0
1981-01-01,6.300349695089835,-0.27173848545984924,34.594623151213,3.8950679827735257,-10.607916191136901,-0.47639762876725555,1.8861898188854198,16.569999999999997,8.777534218946847,0.011286906993099482,0.8273750439116377,39.406596419561524,,12.950655737704919,0.43612021857923544,0.0,0.0,0.0
1981-04-01,-4.396371336031635,-2.570325447389621,-15.481110098400563,0.2887262812734548,-6.047208917894409,-0.9830607150448589,0.4326202764167064,17.78,7.488359046499049,-0.01683786615115674,0.7900530878144276,4.399743832461134,,13.74047619047619,0.5011111111111113,0.0,0.0,0.0
1981-07-01,3.3642092741715146,-0.4919685011152808,18.067176282711728,-3.27912893943747,8.334537444162038,1.3306201392028427,-4.174903980982769,17.576666666666664,7.299513913421407,0.01760729389526392,0.735037965904621,-5.763927301289229,,14.8384375,0.42343750000000213,0.0,0.0,0.0
1981-10-01,-5.74462126892179,-4.88660059869801,-13.712593237287507,3.7371190927636633,-6.899931879276977,-0.34914810114312633,-4.50098807165169,13.586666666666666,7.052303944498206,-0.024560207542969902,0.69921362208556,2.860233955022906,,14.116721311475409,0.4533879781420769,0.0,0.0,0.0
1982-01-01,-7.595176664082004,1.1630725131304587,-42.59644089450916,-0.7217757597906882,-0.7258061466552945,4.883129949517295,-6.251913384965313,14.226666666666667,5.812344362375477,-0.01350874426774029,0.5642359861789302,-9.324280070813629,,14.268032786885247,0.7749180327868839,0.0,0.0,0.0
1982-04-01,0.5125522666958204,-1.438866340090783,-2.8819092364692267,2.1483841222227795,2.0821667682266565,-2.0734765895095375,-0.011859255071122732,14.513333333333334,5.374375857830138,-0.010709606163951474,0.6579140427975241,-22.36578513735008,,13.942063492063493,0.7601587301587305,0.0,0.0,0.0
1982-07-01,-2.817010224412897,2.0014218509871284,-7.369281048100618,1.1069483166835425,6.596799857051394,0.554827475691666,-2.4773913360689903,11.006666666666666,6.36138386473899,-0.013593509427326966,0.6370056613074033,16.379892765281667,,13.1125,0.8103645833333317,0.0,0.0,0.0
1982-10-01,-1.105046298579282,5.944354484668679,-36.019169559912,5.615314435964791,16.678675246606645,1.6999733210594226,-4.505719644263806,9.286666666666667,5.531929899447441,-0.0026555916364919526,0.6053555843401461,-6.229306791023959,,10.66344262295082,1.1586338797814193,0.0,0.0,0.0
1983-01-01,3.989558141401872,2.957456939468983,7.428444278584578,1.4022632827369819,-3.91614738689654,1.0356112182825061,-0.37977388074121876,8.653333333333334,5.219113653750185,-0.0002360782180739632,0.4654636116941887,-22.980999987771078,,10.555873015873015,0.9814285714285731,0.0,0.0,0.0
1983-04-01,7.780597808942957,7.517521950210693,28.577600511890466,2.822653023998356,4.642620938514774,0.8924688210276699,3.9133050587176754,8.803333333333335,3.048479208060506,0.008802737479144923,0.48743053055046465,10.686898231780972,,10.549999999999999,0.755873015873016,0.0,0.0,0.0
1983-07-01,6.701481658425834,6.894589459470524,18.882533214213026,5.523251957792041,-8.862519797278878,-2.0656779642007184,6.164258387148536,9.459999999999999,6.0338629875230865,-0.005851602673075778,0.5098116602772417,6.47376907188395,,11.63640625,0.5423958333333339,0.0,0.0,0.0
1983-10-01,7.06412199098807,4.7509911039156805,34.46415695247396,-7.873138619778786,0.08545488879700969,1.5407821586517878,4.9140164279751986,9.43,3.1878591219401287,0.00878317032751847,0.4458893438572246,-7.690040913649554,,11.689166666666667,0.5053333333333363,0.0,0.0,0.0
1984-01-01,6.551888120030469,2.405012679923857,33.16924069575009,4.42650081033662,-1.7472557007273792,0.5388578360200791,3.365250942484188,9.686666666666667,4.019082576181354,0.01348805936782749,0.4480887468507868,1.9494962696612106,,11.954516129032257,0.1828494623655903,0.0,0.0,0.0
1984-04-01,5.6759387546335915,4.847395772384289,9.342471525886253,7.86919897102436,-0.706548748237168,0.7828832972741839,3.716846607060731,10.556666666666667,4.655607256620264,0.009181706913287692,0.4451749330094027,-0.6109269820859353,,13.213968253968254,-0.003492063492062769,0.0,0.0,0.0
1984-07-01,2.668411233941015,1.32944519511895,4.921716545633359,3.3092144032139004,-3.298118778696235,2.2555154508569597,-0.7035324429761403,11.39,3.7376722023809705,-0.0007422345580559392,0.3938128918187095,-12.220512384123161,,12.873174603174602,0.15142857142857125,0.0,0.0,0.0
1984-10-01,2.104637877318183,3.459299933677329,-7.549042071212142,8.597578621902358,8.709276558863976,0.2236000679711081,0.27654871511000323,9.266666666666667,2.836608932261342,-0.0025643586804814885,0.3271391266833693,1.249762190907333,,11.760655737704917,0.5614754098360653,0.0,0.0,0.0
1985-01-01,2.697887826573009,6.336105987402618,-15.756559816000504,0.8061489234997055,-0.14307117717873297,1.0920483213591181,-0.1608810772415481,8.476666666666667,5.419260638802825,0.006639519014303182,0.30332559718169205,-0.35924381596554866,,11.586500000000001,0.47116666666666696,0.0,0.0,0.0
1985-04-01,2.3519468817607248,3.158739879581418,4.67272987864078,7.510499540978799,-0.43097373414564544,1.2068092805052277,-0.1151839592866466,7.923333333333333,3.4538467046139942,-0.008438293892384482,0.32630904170607056,10.28051486679864,,10.823492063492063,0.4712698412698426,0.0,0.0,0.0
